"emp_no","birth_date","first_name","last_name","gender","hire_date","emp_no","salary","from_date","to_date"
475926,"1958-12-27",Barry,Sethi,M,"1999-07-13",475926,52018,"2001-07-12","2002-07-12"
475926,"1958-12-27",Barry,Sethi,M,"1999-07-13",475926,51561,"2002-07-12","9999-01-01"
476149,"1959-02-04",Gino,Cmelik,F,"1999-05-28",476149,74208,"1999-08-09","2000-08-08"
476149,"1959-02-04",Gino,Cmelik,F,"1999-05-28",476149,77301,"2000-08-08","2001-08-08"
476149,"1959-02-04",Gino,Cmelik,F,"1999-05-28",476149,79984,"2001-08-08","9999-01-01"
476338,"1952-02-28",Sukumar,Rissland,F,"1999-08-02",476338,69266,"1999-12-04","2000-12-03"
476338,"1952-02-28",Sukumar,Rissland,F,"1999-08-02",476338,70853,"2000-12-03","2001-12-03"
476338,"1952-02-28",Sukumar,Rissland,F,"1999-08-02",476338,73508,"2001-12-03","9999-01-01"
476352,"1955-09-23",Franziska,Vickson,F,"1999-10-13",476352,40000,"1999-10-13","2000-10-12"
476352,"1955-09-23",Franziska,Vickson,F,"1999-10-13",476352,42986,"2000-10-12","2001-10-12"
476352,"1955-09-23",Franziska,Vickson,F,"1999-10-13",476352,46903,"2001-10-12","9999-01-01"
476357,"1962-07-17",Heekeun,Solares,M,"1999-02-04",476357,72539,"1999-02-04","2000-02-04"
476357,"1962-07-17",Heekeun,Solares,M,"1999-02-04",476357,76198,"2000-02-04","2001-02-03"
476357,"1962-07-17",Heekeun,Solares,M,"1999-02-04",476357,79069,"2001-02-03","2002-02-03"
476357,"1962-07-17",Heekeun,Solares,M,"1999-02-04",476357,82501,"2002-02-03","9999-01-01"
476430,"1957-10-01",Prodip,Scharstein,M,"1999-10-14",476430,98171,"1999-10-14","2000-10-13"
476430,"1957-10-01",Prodip,Scharstein,M,"1999-10-14",476430,99236,"2000-10-13","2001-10-13"
476430,"1957-10-01",Prodip,Scharstein,M,"1999-10-14",476430,102531,"2001-10-13","9999-01-01"
476886,"1953-06-05",Constantine,Kawashima,M,"1999-01-27",476886,44661,"1999-01-27","2000-01-27"
476886,"1953-06-05",Constantine,Kawashima,M,"1999-01-27",476886,47317,"2000-01-27","2001-01-26"
476886,"1953-06-05",Constantine,Kawashima,M,"1999-01-27",476886,46936,"2001-01-26","2002-01-26"
476886,"1953-06-05",Constantine,Kawashima,M,"1999-01-27",476886,48346,"2002-01-26","9999-01-01"
477296,"1952-03-02",Abdelkader,Rohrbach,F,"1999-06-14",477296,41058,"1999-06-14","2000-06-13"
477296,"1952-03-02",Abdelkader,Rohrbach,F,"1999-06-14",477296,45423,"2000-06-13","2001-06-13"
477296,"1952-03-02",Abdelkader,Rohrbach,F,"1999-06-14",477296,45854,"2001-06-13","2002-06-13"
477296,"1952-03-02",Abdelkader,Rohrbach,F,"1999-06-14",477296,45701,"2002-06-13","9999-01-01"
477391,"1963-06-23",Nevio,Gladwell,M,"1999-03-11",477391,40000,"1999-11-26","2000-11-25"
477391,"1963-06-23",Nevio,Gladwell,M,"1999-03-11",477391,41365,"2000-11-25","2001-11-25"
477391,"1963-06-23",Nevio,Gladwell,M,"1999-03-11",477391,43078,"2001-11-25","9999-01-01"
477512,"1957-08-05",Piyawadee,Luck,F,"1999-09-20",477512,40000,"1999-09-20","2000-09-19"
477512,"1957-08-05",Piyawadee,Luck,F,"1999-09-20",477512,43437,"2000-09-19","2001-09-19"
477512,"1957-08-05",Piyawadee,Luck,F,"1999-09-20",477512,46747,"2001-09-19","9999-01-01"
477627,"1963-08-10",Jayesh,Cangellaris,M,"1999-02-20",477627,54431,"1999-09-06","2000-09-05"
477627,"1963-08-10",Jayesh,Cangellaris,M,"1999-02-20",477627,54358,"2000-09-05","2001-09-05"
477627,"1963-08-10",Jayesh,Cangellaris,M,"1999-02-20",477627,54497,"2001-09-05","9999-01-01"
477723,"1961-09-07",Dmitri,Homond,F,"1999-01-27",477723,54171,"1999-01-27","1999-06-24"
477994,"1952-09-29",Lalit,Yurek,M,"1999-03-16",477994,51602,"1999-03-16","1999-06-10"
478031,"1958-11-17",Izaskun,Chenoweth,F,"1999-07-31",478031,69381,"1999-07-31","2000-07-30"
478031,"1958-11-17",Izaskun,Chenoweth,F,"1999-07-31",478031,72299,"2000-07-30","2001-07-30"
478031,"1958-11-17",Izaskun,Chenoweth,F,"1999-07-31",478031,74361,"2001-07-30","2002-07-30"
478031,"1958-11-17",Izaskun,Chenoweth,F,"1999-07-31",478031,74543,"2002-07-30","9999-01-01"
478044,"1961-06-17",Lalit,Wielonsky,M,"1999-12-16",478044,62946,"1999-12-24","2000-12-23"
478044,"1961-06-17",Lalit,Wielonsky,M,"1999-12-16",478044,65079,"2000-12-23","2001-12-23"
478044,"1961-06-17",Lalit,Wielonsky,M,"1999-12-16",478044,67921,"2001-12-23","9999-01-01"
478289,"1963-01-04",Fai,Zobel,F,"1999-04-17",478289,44240,"1999-05-10","2000-05-09"
478289,"1963-01-04",Fai,Zobel,F,"1999-04-17",478289,46572,"2000-05-09","2001-05-09"
478289,"1963-01-04",Fai,Zobel,F,"1999-04-17",478289,46653,"2001-05-09","2002-05-09"
478289,"1963-01-04",Fai,Zobel,F,"1999-04-17",478289,47705,"2002-05-09","9999-01-01"
478367,"1959-09-07",Gita,Taubenfeld,F,"1999-05-15",478367,62286,"2000-01-18","2001-01-17"
478367,"1959-09-07",Gita,Taubenfeld,F,"1999-05-15",478367,61860,"2001-01-17","2002-01-17"
478367,"1959-09-07",Gita,Taubenfeld,F,"1999-05-15",478367,65103,"2002-01-17","9999-01-01"
478526,"1953-04-03",Mooi,Liedekerke,F,"1999-01-30",478526,60426,"1999-01-30","1999-12-13"
478657,"1964-07-02",Tomofumi,Kalorkoti,M,"1999-01-25",478657,49784,"1999-01-25","2000-01-25"
478657,"1964-07-02",Tomofumi,Kalorkoti,M,"1999-01-25",478657,53400,"2000-01-25","2001-01-24"
478657,"1964-07-02",Tomofumi,Kalorkoti,M,"1999-01-25",478657,57400,"2001-01-24","2002-01-24"
478657,"1964-07-02",Tomofumi,Kalorkoti,M,"1999-01-25",478657,59941,"2002-01-24","9999-01-01"
478787,"1952-02-23",Christ,Servi,F,"1999-01-15",478787,51766,"1999-01-15","2000-01-15"
478787,"1952-02-23",Christ,Servi,F,"1999-01-15",478787,51885,"2000-01-15","2001-01-14"
478787,"1952-02-23",Christ,Servi,F,"1999-01-15",478787,52623,"2001-01-14","2002-01-14"
478787,"1952-02-23",Christ,Servi,F,"1999-01-15",478787,56900,"2002-01-14","9999-01-01"
479535,"1961-12-13",Guiseppe,Morrey,F,"1999-04-24",479535,40000,"1999-11-10","2000-02-05"
479991,"1960-07-14",Adel,Birta,M,"1999-05-27",479991,45037,"1999-05-27","2000-05-26"
479991,"1960-07-14",Adel,Birta,M,"1999-05-27",479991,48222,"2000-05-26","2001-05-26"
479991,"1960-07-14",Adel,Birta,M,"1999-05-27",479991,52406,"2001-05-26","2002-05-26"
479991,"1960-07-14",Adel,Birta,M,"1999-05-27",479991,54628,"2002-05-26","9999-01-01"
480277,"1953-07-21",Aleksander,Huhdanpaa,M,"1999-01-28",480277,40000,"1999-01-28","2000-01-28"
480277,"1953-07-21",Aleksander,Huhdanpaa,M,"1999-01-28",480277,40328,"2000-01-28","2001-01-27"
480277,"1953-07-21",Aleksander,Huhdanpaa,M,"1999-01-28",480277,41135,"2001-01-27","2002-01-27"
480277,"1953-07-21",Aleksander,Huhdanpaa,M,"1999-01-28",480277,43865,"2002-01-27","9999-01-01"
480449,"1953-10-11",Atreye,Potthoff,M,"1999-01-05",480449,46992,"1999-10-04","2000-10-03"
480449,"1953-10-11",Atreye,Potthoff,M,"1999-01-05",480449,46647,"2000-10-03","2001-10-03"
480449,"1953-10-11",Atreye,Potthoff,M,"1999-01-05",480449,47633,"2001-10-03","9999-01-01"
480638,"1952-02-28",Muzhong,Merkl,F,"1999-02-09",480638,40000,"1999-02-09","2000-02-09"
480638,"1952-02-28",Muzhong,Merkl,F,"1999-02-09",480638,44456,"2000-02-09","2001-02-08"
480638,"1952-02-28",Muzhong,Merkl,F,"1999-02-09",480638,46356,"2001-02-08","2002-02-08"
480638,"1952-02-28",Muzhong,Merkl,F,"1999-02-09",480638,49587,"2002-02-08","9999-01-01"
480833,"1954-08-21",Fai,Munke,M,"1999-09-05",480833,56462,"1999-09-05","1999-12-30"
480838,"1959-11-01",Aamod,Wroclawski,F,"1999-08-22",480838,65159,"1999-08-27","2000-08-26"
480838,"1959-11-01",Aamod,Wroclawski,F,"1999-08-22",480838,65755,"2000-08-26","2001-08-26"
480838,"1959-11-01",Aamod,Wroclawski,F,"1999-08-22",480838,66398,"2001-08-26","9999-01-01"
480885,"1959-11-11",Patricia,Kabayashi,M,"1999-11-12",480885,47399,"1999-11-12","2000-11-11"
480885,"1959-11-11",Patricia,Kabayashi,M,"1999-11-12",480885,51496,"2000-11-11","2001-11-11"
480885,"1959-11-11",Patricia,Kabayashi,M,"1999-11-12",480885,51911,"2001-11-11","9999-01-01"
481329,"1959-06-03",Piyush,Heping,F,"1999-09-14",481329,40000,"1999-11-02","2000-11-01"
481329,"1959-06-03",Piyush,Heping,F,"1999-09-14",481329,41546,"2000-11-01","2001-11-01"
481329,"1959-06-03",Piyush,Heping,F,"1999-09-14",481329,45548,"2001-11-01","9999-01-01"
482054,"1960-09-30",Trygve,Basawa,M,"1999-09-16",482054,58044,"1999-10-28","2000-10-27"
482054,"1960-09-30",Trygve,Basawa,M,"1999-09-16",482054,60152,"2000-10-27","2001-10-27"
482054,"1960-09-30",Trygve,Basawa,M,"1999-09-16",482054,61261,"2001-10-27","9999-01-01"
482240,"1959-06-08",Guozhong,Renear,F,"1999-12-12",482240,73190,"1999-12-12","2000-12-11"
482240,"1959-06-08",Guozhong,Renear,F,"1999-12-12",482240,76967,"2000-12-11","2001-12-11"
482240,"1959-06-08",Guozhong,Renear,F,"1999-12-12",482240,78568,"2001-12-11","9999-01-01"
482259,"1963-09-06",Berthier,Ranai,M,"1999-08-12",482259,40000,"1999-08-12","2000-08-11"
482259,"1963-09-06",Berthier,Ranai,M,"1999-08-12",482259,42355,"2000-08-11","2001-08-11"
482259,"1963-09-06",Berthier,Ranai,M,"1999-08-12",482259,42079,"2001-08-11","9999-01-01"
482536,"1963-01-31",Kiyomitsu,Socorro,M,"1999-04-30",482536,50203,"1999-11-05","2000-11-04"
482536,"1963-01-31",Kiyomitsu,Socorro,M,"1999-04-30",482536,54503,"2000-11-04","2001-11-04"
482536,"1963-01-31",Kiyomitsu,Socorro,M,"1999-04-30",482536,58214,"2001-11-04","9999-01-01"
483511,"1956-07-05",Tzvetan,Iwayama,M,"1999-04-01",483511,40093,"1999-04-01","2000-03-31"
483511,"1956-07-05",Tzvetan,Iwayama,M,"1999-04-01",483511,42416,"2000-03-31","2001-03-31"
483511,"1956-07-05",Tzvetan,Iwayama,M,"1999-04-01",483511,42939,"2001-03-31","2002-03-31"
483511,"1956-07-05",Tzvetan,Iwayama,M,"1999-04-01",483511,44753,"2002-03-31","9999-01-01"
483817,"1961-03-28",Uzi,Bressoud,M,"1999-01-10",483817,40000,"1999-06-11","2000-06-10"
483817,"1961-03-28",Uzi,Bressoud,M,"1999-01-10",483817,43425,"2000-06-10","2001-06-10"
483817,"1961-03-28",Uzi,Bressoud,M,"1999-01-10",483817,43486,"2001-06-10","2002-06-10"
483817,"1961-03-28",Uzi,Bressoud,M,"1999-01-10",483817,43917,"2002-06-10","9999-01-01"
483941,"1962-08-30",Tua,Knightly,M,"1999-04-15",483941,78938,"1999-08-27","2000-08-26"
483941,"1962-08-30",Tua,Knightly,M,"1999-04-15",483941,78599,"2000-08-26","2001-08-26"
483941,"1962-08-30",Tua,Knightly,M,"1999-04-15",483941,81157,"2001-08-26","9999-01-01"
484072,"1952-02-19",Stabislas,Lienhardt,M,"1999-02-28",484072,40000,"2000-01-10","2001-01-09"
484072,"1952-02-19",Stabislas,Lienhardt,M,"1999-02-28",484072,44408,"2001-01-09","2002-01-09"
484072,"1952-02-19",Stabislas,Lienhardt,M,"1999-02-28",484072,47064,"2002-01-09","2002-02-26"
484273,"1961-02-10",Willard,Sgarro,F,"1999-04-15",484273,40000,"1999-04-15","2000-04-14"
484273,"1961-02-10",Willard,Sgarro,F,"1999-04-15",484273,41310,"2000-04-14","2001-04-14"
484273,"1961-02-10",Willard,Sgarro,F,"1999-04-15",484273,43145,"2001-04-14","2002-04-14"
484273,"1961-02-10",Willard,Sgarro,F,"1999-04-15",484273,44790,"2002-04-14","9999-01-01"
484695,"1953-07-23",Marit,Katiyar,F,"1999-07-08",484695,59335,"1999-09-12","2000-09-11"
484695,"1953-07-23",Marit,Katiyar,F,"1999-07-08",484695,63051,"2000-09-11","2001-09-11"
484695,"1953-07-23",Marit,Katiyar,F,"1999-07-08",484695,65804,"2001-09-11","9999-01-01"
484850,"1959-02-24",Poornachandra,Perez,M,"1999-08-26",484850,40607,"1999-08-26","2000-08-25"
484850,"1959-02-24",Poornachandra,Perez,M,"1999-08-26",484850,42903,"2000-08-25","2000-12-02"
484908,"1962-10-22",Willard,Noriega,M,"1999-09-15",484908,40000,"1999-09-29","2000-09-28"
484908,"1962-10-22",Willard,Noriega,M,"1999-09-15",484908,42920,"2000-09-28","2001-09-28"
484908,"1962-10-22",Willard,Noriega,M,"1999-09-15",484908,46735,"2001-09-28","9999-01-01"
485637,"1960-05-26",Rafael,Ponthieu,F,"1999-05-13",485637,78825,"1999-05-13","2000-05-11"
485766,"1957-01-09",Horward,Esteva,F,"1999-08-22",485766,63401,"2000-01-17","2001-01-16"
485766,"1957-01-09",Horward,Esteva,F,"1999-08-22",485766,65886,"2001-01-16","2002-01-16"
485766,"1957-01-09",Horward,Esteva,F,"1999-08-22",485766,67883,"2002-01-16","9999-01-01"
485965,"1960-02-08",Xiaoqiu,Pagter,F,"1999-04-21",485965,40000,"1999-07-31","2000-07-30"
485965,"1960-02-08",Xiaoqiu,Pagter,F,"1999-04-21",485965,39972,"2000-07-30","2001-07-30"
485965,"1960-02-08",Xiaoqiu,Pagter,F,"1999-04-21",485965,41818,"2001-07-30","2002-07-30"
485965,"1960-02-08",Xiaoqiu,Pagter,F,"1999-04-21",485965,42828,"2002-07-30","9999-01-01"
485999,"1962-03-18",Zejun,Pell,M,"1999-04-24",485999,61308,"2000-01-05","2001-01-04"
485999,"1962-03-18",Zejun,Pell,M,"1999-04-24",485999,63330,"2001-01-04","2002-01-04"
485999,"1962-03-18",Zejun,Pell,M,"1999-04-24",485999,63262,"2002-01-04","2002-02-10"
486163,"1963-10-10",Khun,Broomell,M,"1999-10-01",486163,57748,"1999-12-17","2000-12-16"
486163,"1963-10-10",Khun,Broomell,M,"1999-10-01",486163,60542,"2000-12-16","2001-12-16"
486163,"1963-10-10",Khun,Broomell,M,"1999-10-01",486163,61132,"2001-12-16","9999-01-01"
486177,"1954-08-16",Tomokazu,Rabehasaina,F,"1999-06-24",486177,40000,"1999-06-24","1999-10-10"
486228,"1956-11-30",Tze,Kisuki,F,"1999-06-27",486228,81537,"1999-12-31","2000-12-30"
486228,"1956-11-30",Tze,Kisuki,F,"1999-06-27",486228,81795,"2000-12-30","2001-12-30"
486228,"1956-11-30",Tze,Kisuki,F,"1999-06-27",486228,85052,"2001-12-30","9999-01-01"
486427,"1953-08-27",Kitty,Linnainmaa,M,"1999-06-09",486427,40000,"1999-06-09","2000-06-08"
486427,"1953-08-27",Kitty,Linnainmaa,M,"1999-06-09",486427,40657,"2000-06-08","2001-06-08"
486427,"1953-08-27",Kitty,Linnainmaa,M,"1999-06-09",486427,43016,"2001-06-08","2001-08-10"
486569,"1961-02-07",Goetz,Vesel,M,"1999-01-24",486569,61603,"1999-01-24","1999-11-01"
486696,"1964-02-28",Bedrich,Kaltofen,M,"1999-04-26",486696,78175,"1999-04-26","2000-04-25"
486696,"1964-02-28",Bedrich,Kaltofen,M,"1999-04-26",486696,79704,"2000-04-25","2001-04-25"
486696,"1964-02-28",Bedrich,Kaltofen,M,"1999-04-26",486696,83163,"2001-04-25","2002-04-25"
486696,"1964-02-28",Bedrich,Kaltofen,M,"1999-04-26",486696,85488,"2002-04-25","9999-01-01"
486959,"1956-04-13",Fei,Cunliffe,F,"1999-01-05",486959,54927,"1999-01-05","2000-01-05"
486959,"1956-04-13",Fei,Cunliffe,F,"1999-01-05",486959,59294,"2000-01-05","2001-01-04"
486959,"1956-04-13",Fei,Cunliffe,F,"1999-01-05",486959,62314,"2001-01-04","2002-01-04"
486959,"1956-04-13",Fei,Cunliffe,F,"1999-01-05",486959,66685,"2002-01-04","9999-01-01"
487022,"1956-06-26",Zhiguo,Baezner,M,"1999-11-26",487022,59373,"2000-01-13","2001-01-12"
487022,"1956-06-26",Zhiguo,Baezner,M,"1999-11-26",487022,62834,"2001-01-12","2002-01-12"
487022,"1956-06-26",Zhiguo,Baezner,M,"1999-11-26",487022,62409,"2002-01-12","9999-01-01"
487434,"1959-05-13",Khaled,Penttonen,M,"1999-06-27",487434,47219,"1999-06-27","2000-06-26"
487434,"1959-05-13",Khaled,Penttonen,M,"1999-06-27",487434,50460,"2000-06-26","2001-06-26"
487434,"1959-05-13",Khaled,Penttonen,M,"1999-06-27",487434,52107,"2001-06-26","2002-06-26"
487434,"1959-05-13",Khaled,Penttonen,M,"1999-06-27",487434,53166,"2002-06-26","9999-01-01"
487497,"1956-03-25",Arvind,Bouloucos,F,"1999-07-27",487497,59499,"1999-07-27","2000-07-26"
487497,"1956-03-25",Arvind,Bouloucos,F,"1999-07-27",487497,63285,"2000-07-26","2001-07-26"
487497,"1956-03-25",Arvind,Bouloucos,F,"1999-07-27",487497,63330,"2001-07-26","2002-07-26"
487497,"1956-03-25",Arvind,Bouloucos,F,"1999-07-27",487497,64470,"2002-07-26","9999-01-01"
487564,"1953-10-11",Fabrizio,Hegner,F,"1999-02-21",487564,42300,"2000-01-17","2001-01-16"
487564,"1953-10-11",Fabrizio,Hegner,F,"1999-02-21",487564,45183,"2001-01-16","2002-01-16"
487564,"1953-10-11",Fabrizio,Hegner,F,"1999-02-21",487564,49218,"2002-01-16","9999-01-01"
487785,"1954-03-27",Angel,Gien,M,"1999-06-12",487785,46630,"1999-06-12","2000-06-11"
487785,"1954-03-27",Angel,Gien,M,"1999-06-12",487785,49450,"2000-06-11","2001-06-11"
487785,"1954-03-27",Angel,Gien,M,"1999-06-12",487785,49934,"2001-06-11","2002-06-11"
487785,"1954-03-27",Angel,Gien,M,"1999-06-12",487785,52472,"2002-06-11","9999-01-01"
488022,"1958-05-28",Ute,Giaccio,M,"1999-04-15",488022,40000,"1999-04-15","2000-04-14"
488022,"1958-05-28",Ute,Giaccio,M,"1999-04-15",488022,43965,"2000-04-14","2001-04-14"
488022,"1958-05-28",Ute,Giaccio,M,"1999-04-15",488022,45119,"2001-04-14","2002-04-14"
488022,"1958-05-28",Ute,Giaccio,M,"1999-04-15",488022,48392,"2002-04-14","9999-01-01"
488125,"1958-05-30",Filipp,Edelhoff,F,"1999-01-13",488125,60980,"1999-01-13","2000-01-13"
488125,"1958-05-30",Filipp,Edelhoff,F,"1999-01-13",488125,64635,"2000-01-13","2001-01-12"
488125,"1958-05-30",Filipp,Edelhoff,F,"1999-01-13",488125,65153,"2001-01-12","2002-01-12"
488125,"1958-05-30",Filipp,Edelhoff,F,"1999-01-13",488125,66145,"2002-01-12","9999-01-01"
488287,"1958-02-15",Slavian,Gulla,F,"1999-01-16",488287,45574,"1999-11-04","2000-11-03"
488287,"1958-02-15",Slavian,Gulla,F,"1999-01-16",488287,46033,"2000-11-03","2001-11-03"
488287,"1958-02-15",Slavian,Gulla,F,"1999-01-16",488287,48008,"2001-11-03","9999-01-01"
488340,"1957-08-13",Radhia,Gaughan,F,"1999-10-18",488340,47304,"1999-12-10","2000-12-09"
488340,"1957-08-13",Radhia,Gaughan,F,"1999-10-18",488340,50148,"2000-12-09","2001-12-09"
488340,"1957-08-13",Radhia,Gaughan,F,"1999-10-18",488340,53282,"2001-12-09","9999-01-01"
488441,"1956-09-24",Giordano,Hitomi,F,"1999-08-07",488441,40000,"1999-08-22","2000-08-21"
488441,"1956-09-24",Giordano,Hitomi,F,"1999-08-07",488441,44251,"2000-08-21","2001-08-21"
488441,"1956-09-24",Giordano,Hitomi,F,"1999-08-07",488441,48567,"2001-08-21","9999-01-01"
488461,"1955-12-25",Elvis,Goodrum,M,"1999-04-14",488461,97976,"1999-10-01","2000-09-30"
488461,"1955-12-25",Elvis,Goodrum,M,"1999-04-14",488461,101204,"2000-09-30","2001-09-30"
488461,"1955-12-25",Elvis,Goodrum,M,"1999-04-14",488461,103150,"2001-09-30","9999-01-01"
488949,"1953-05-25",Beshir,Krzyzanowski,M,"1999-06-21",488949,40000,"1999-06-21","2000-06-20"
488949,"1953-05-25",Beshir,Krzyzanowski,M,"1999-06-21",488949,40362,"2000-06-20","2001-06-20"
488949,"1953-05-25",Beshir,Krzyzanowski,M,"1999-06-21",488949,43373,"2001-06-20","2002-06-20"
488949,"1953-05-25",Beshir,Krzyzanowski,M,"1999-06-21",488949,46449,"2002-06-20","9999-01-01"
489509,"1958-03-10",Gal,Ambroszkiewicz,F,"1999-09-29",489509,44783,"1999-09-29","2000-09-28"
489509,"1958-03-10",Gal,Ambroszkiewicz,F,"1999-09-29",489509,45900,"2000-09-28","2001-09-28"
489509,"1958-03-10",Gal,Ambroszkiewicz,F,"1999-09-29",489509,47845,"2001-09-28","9999-01-01"
489520,"1960-01-01",Jeanne,Sichman,M,"1999-09-27",489520,44118,"1999-09-27","2000-09-26"
489520,"1960-01-01",Jeanne,Sichman,M,"1999-09-27",489520,46536,"2000-09-26","2001-09-26"
489520,"1960-01-01",Jeanne,Sichman,M,"1999-09-27",489520,49815,"2001-09-26","9999-01-01"
489643,"1960-08-16",Abdelaziz,Jahnichen,F,"1999-01-02",489643,40000,"1999-01-02","2000-01-02"
489643,"1960-08-16",Abdelaziz,Jahnichen,F,"1999-01-02",489643,42353,"2000-01-02","2001-01-01"
489643,"1960-08-16",Abdelaziz,Jahnichen,F,"1999-01-02",489643,43391,"2001-01-01","2002-01-01"
489643,"1960-08-16",Abdelaziz,Jahnichen,F,"1999-01-02",489643,44944,"2002-01-01","9999-01-01"
489684,"1954-06-05",Shichao,Herath,F,"1999-02-11",489684,56368,"1999-05-14","2000-05-13"
489684,"1954-06-05",Shichao,Herath,F,"1999-02-11",489684,58583,"2000-05-13","2001-05-13"
489684,"1954-06-05",Shichao,Herath,F,"1999-02-11",489684,58852,"2001-05-13","2002-05-13"
489684,"1954-06-05",Shichao,Herath,F,"1999-02-11",489684,58689,"2002-05-13","9999-01-01"
489792,"1963-03-02",Branimir,Cronin,M,"1999-02-14",489792,55385,"1999-05-11","2000-05-10"
489792,"1963-03-02",Branimir,Cronin,M,"1999-02-14",489792,59009,"2000-05-10","2001-05-10"
489792,"1963-03-02",Branimir,Cronin,M,"1999-02-14",489792,62815,"2001-05-10","2002-05-10"
489792,"1963-03-02",Branimir,Cronin,M,"1999-02-14",489792,65205,"2002-05-10","9999-01-01"
489798,"1962-06-07",Xiaocheng,Wiegley,F,"1999-05-10",489798,42051,"1999-11-11","2000-11-10"
489798,"1962-06-07",Xiaocheng,Wiegley,F,"1999-05-10",489798,45264,"2000-11-10","2001-11-10"
489798,"1962-06-07",Xiaocheng,Wiegley,F,"1999-05-10",489798,45368,"2001-11-10","9999-01-01"
489925,"1963-05-08",Leaf,Itschner,M,"1999-02-07",489925,40000,"2000-01-13","2001-01-12"
489925,"1963-05-08",Leaf,Itschner,M,"1999-02-07",489925,42626,"2001-01-12","2002-01-12"
489925,"1963-05-08",Leaf,Itschner,M,"1999-02-07",489925,45273,"2002-01-12","9999-01-01"
490002,"1961-06-01",Naftaly,Kaelbling,M,"1999-07-19",490002,67509,"1999-07-19","2000-07-18"
490002,"1961-06-01",Naftaly,Kaelbling,M,"1999-07-19",490002,71994,"2000-07-18","2001-07-18"
490002,"1961-06-01",Naftaly,Kaelbling,M,"1999-07-19",490002,72035,"2001-07-18","2002-07-18"
490002,"1961-06-01",Naftaly,Kaelbling,M,"1999-07-19",490002,73057,"2002-07-18","9999-01-01"
490742,"1961-06-06",Olivera,Ghemri,M,"1999-01-19",490742,64476,"1999-01-19","2000-01-19"
490742,"1961-06-06",Olivera,Ghemri,M,"1999-01-19",490742,64910,"2000-01-19","2001-01-18"
490742,"1961-06-06",Olivera,Ghemri,M,"1999-01-19",490742,67714,"2001-01-18","2001-03-19"
490928,"1953-01-06",Mong,Ohori,F,"1999-06-26",490928,40000,"1999-09-08","2000-09-07"
490928,"1953-01-06",Mong,Ohori,F,"1999-06-26",490928,41575,"2000-09-07","2001-09-07"
490928,"1953-01-06",Mong,Ohori,F,"1999-06-26",490928,44473,"2001-09-07","9999-01-01"
491264,"1959-06-03",Ranga,Honiden,M,"1999-02-26",491264,47720,"1999-02-26","2000-02-26"
491264,"1959-06-03",Ranga,Honiden,M,"1999-02-26",491264,48804,"2000-02-26","2001-02-25"
491264,"1959-06-03",Ranga,Honiden,M,"1999-02-26",491264,51069,"2001-02-25","2002-02-25"
491264,"1959-06-03",Ranga,Honiden,M,"1999-02-26",491264,53309,"2002-02-25","9999-01-01"
491266,"1954-12-23",Olivera,Montresor,M,"1999-02-18",491266,41260,"1999-02-18","2000-02-18"
491266,"1954-12-23",Olivera,Montresor,M,"1999-02-18",491266,43903,"2000-02-18","2001-02-17"
491266,"1954-12-23",Olivera,Montresor,M,"1999-02-18",491266,43818,"2001-02-17","2001-04-20"
491408,"1955-10-25",Uta,Kilgore,M,"1999-04-22",491408,66113,"1999-07-19","2000-07-18"
491408,"1955-10-25",Uta,Kilgore,M,"1999-04-22",491408,67559,"2000-07-18","2001-07-18"
